Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
121¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":20,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿Program
122¿VariableDeclarator¿¿208¿cp¿¿¿{"start":{"line":1,"column":6},"end":{"line":1,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿VariableDeclarator
123¿CallExpression¿¿208¿¿¿¿{"start":{"line":1,"column":11},"end":{"line":1,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿CallExpression
124¿Identifier¿¿208¿require¿¿¿{"start":{"line":1,"column":11},"end":{"line":1,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿Identifier
125¿Literal¿string¿208¿¿'child_process'¿¿{"start":{"line":1,"column":19},"end":{"line":1,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿Literal
126¿VariableDeclarator¿¿208¿v10¿¿¿{"start":{"line":2,"column":6},"end":{"line":2,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿VariableDeclarator
127¿CallExpression¿¿208¿¿¿¿{"start":{"line":2,"column":24},"end":{"line":2,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿CallExpression
128¿Identifier¿¿208¿require¿¿¿{"start":{"line":2,"column":24},"end":{"line":2,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿Identifier
129¿Literal¿string¿208¿¿'./scripts/utils'¿¿{"start":{"line":2,"column":32},"end":{"line":2,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿Literal
130¿VariableDeclarator¿¿208¿resolvePath¿¿¿{"start":{"line":2,"column":8},"end":{"line":2,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿VariableDeclarator
131¿MemberExpression¿¿208¿¿¿¿{"start":{"line":2,"column":8},"end":{"line":2,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿MemberExpression
132¿Identifier¿¿208¿v10¿¿¿¿¿Identifier
133¿Identifier¿¿208¿resolvePath¿¿¿{"start":{"line":2,"column":8},"end":{"line":2,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿Identifier
134¿VariableDeclarator¿¿208¿v11¿¿¿{"start":{"line":4,"column":4},"end":{"line":4,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿VariableDeclarator
135¿MemberExpression¿¿208¿¿¿¿{"start":{"line":4,"column":30},"end":{"line":4,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿MemberExpression
136¿Identifier¿¿208¿process¿¿¿{"start":{"line":4,"column":30},"end":{"line":4,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿Identifier
137¿Identifier¿¿208¿argv¿¿¿{"start":{"line":4,"column":38},"end":{"line":4,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿Identifier
138¿VariableDeclarator¿¿208¿first¿¿¿{"start":{"line":4,"column":6},"end":{"line":4,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿VariableDeclarator
139¿MemberExpression¿computed¿208¿¿¿¿{"start":{"line":4,"column":6},"end":{"line":4,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿MemberExpression
140¿Identifier¿¿208¿v11¿¿¿¿¿Identifier
141¿Literal¿number¿208¿¿2¿¿{"start":{"line":4,"column":6},"end":{"line":4,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿Literal
142¿VariableDeclarator¿¿208¿second¿¿¿{"start":{"line":4,"column":16},"end":{"line":4,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿VariableDeclarator
143¿MemberExpression¿computed¿208¿¿¿¿{"start":{"line":4,"column":16},"end":{"line":4,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/github/full-stack-components/diff.js"}¿¿MemberExpression
144¿Identifier¿¿208¿v11¿¿¿¿¿Identifier
